Date,BNP,Airbus,Deutsche,Enel,LVMH,Sanofi
2001-08-20,48.6,18.88,17.3,6.295,49.7,71.92
2001-08-21,48.6,19.68,17.1,6.25,49.66,73.66
2001-08-22,48.8,19.5,16.29,6.291,50.24,73.22
2001-08-23,49.37,19.59,16.62,6.29,50.2,73.61
2001-08-24,49.91,20.23,18.04,6.29,51.87,74.11
2001-08-27,50.1,19.74,18.16,6.243,51.55,74.11
2001-08-28,49.18,19.16,17.48,6.155,50.51,73.12
2001-08-29,48.8,19.7,17.8,6.15,51.1,72.87
2001-08-30,48.05,19.16,16.78,6.019,48.85,71.43
2001-08-31,48.7,18.7,16.95,6.127,48.17,71.67
2001-09-03,47.88,18.87,16.4,6.245,47.4,71.13
2001-09-04,47.88,19.82,16.5,6.19,48.67,71.82
2001-09-05,48.41,19.58,15.85,6.23,47.45,73.61
2001-09-06,48.27,18.94,15.51,6.049,45.83,76.35
2001-09-07,47.64,18.0,15.02,5.992,44.3,75.6
2001-09-10,47.06,17.04,15.44,5.918,44.33,73.12
2001-09-11,42.91,15.07,14.5,5.394,40.86,69.88
2001-09-12,44.48,13.87,14.96,5.642,38.82,70.73
2001-09-13,44.36,14.14,15.5,5.866,36.78,72.07
2001-09-14,43.06,12.87,14.6,5.433,34.21,68.64
2001-09-17,42.96,12.15,15.65,5.49,33.54,71.38
2001-09-18,41.56,10.98,15.9,5.379,32.65,71.62
2001-09-19,40.14,11.07,16.01,5.226,31.97,71.33
2001-09-20,38.0,10.15,16.0,5.057,29.17,69.63
2001-09-21,36.6,9.59,15.88,4.749,25.59,69.14
2001-09-24,38.94,10.54,16.62,4.873,29.92,70.53
2001-09-25,41.03,10.98,16.47,4.889,31.55,69.59
2001-09-26,41.95,11.61,17.14,5.11,31.77,69.73
2001-09-27,42.6,11.47,16.69,5.189,30.89,70.13
2001-09-28,43.3,11.78,17.2,5.368,31.45,71.13
2001-10-01,42.96,10.98,16.5,5.341,30.64,72.67
2001-10-02,44.02,10.57,16.5,5.547,29.98,71.62
2001-10-03,43.42,10.54,17.03,5.739,30.24,69.83
2001-10-04,44.91,11.62,17.6,5.679,33.75,70.13
2001-10-05,44.87,11.23,17.77,5.557,32.69,71.62
2001-10-08,44.46,10.58,18.25,5.714,31.81,72.32
2001-10-09,44.14,11.09,17.91,5.616,31.52,72.27
2001-10-10,44.75,11.68,18.52,5.777,33.01,74.31
2001-10-11,45.16,12.41,18.31,5.742,33.66,75.45
2001-10-12,45.57,12.53,17.65,5.665,34.99,75.11
2001-10-15,44.17,12.03,17.49,5.698,32.89,74.21
2001-10-16,43.88,12.03,18.25,5.634,35.1,74.46
2001-10-17,44.82,12.53,18.49,5.659,36.05,74.86
2001-10-18,44.41,12.62,17.99,5.627,36.91,75.6
2001-10-19,43.95,12.01,17.39,5.478,35.15,75.01
2001-10-22,44.22,12.38,17.8,5.547,36.05,75.45
2001-10-23,44.84,12.97,18.4,5.586,37.49,78.59
2001-10-24,45.01,13.07,19.25,5.672,40.01,77.59
2001-10-25,44.65,13.09,18.68,5.565,38.56,75.65
2001-10-29,44.65,13.42,18.21,5.419,35.6,73.91
2001-10-30,44.07,12.52,17.55,5.209,34.44,71.62
2001-10-31,44.55,12.82,17.19,5.282,35.3,72.87
2001-11-02,45.18,13.13,16.87,5.247,35.64,73.66
2001-11-05,45.9,13.67,17.35,5.292,37.28,76.1
2001-11-06,45.88,13.42,17.03,5.225,37.12,75.65
2001-11-07,46.43,13.42,18.0,5.23,37.76,76.6
2001-11-08,46.96,14.26,19.05,5.326,38.96,76.65
2001-11-09,46.6,13.82,18.94,5.3,37.93,76.85
2001-11-12,45.71,12.52,18.56,5.141,36.75,74.61
2001-11-13,46.77,13.66,18.95,5.272,39.28,77.34
2001-11-14,47.81,13.91,19.4,5.356,41.64,76.75
2001-11-15,48.05,13.61,19.82,5.389,42.18,75.5
2001-11-16,47.49,13.89,19.99,5.523,41.28,75.65
2001-11-19,47.81,14.31,20.45,5.686,44.43,73.61
2001-11-20,47.83,13.84,19.35,5.547,42.63,73.61
2001-11-21,48.0,13.56,19.3,5.578,41.5,74.36
2001-11-22,48.55,13.89,19.47,5.515,42.44,75.4
2001-11-23,47.9,13.62,19.38,5.526,41.82,75.8
2001-11-26,48.22,13.82,19.02,5.433,42.74,74.61
2001-11-27,47.59,13.9,18.84,5.31,41.54,74.61
2001-11-28,47.33,13.42,18.05,5.342,39.74,76.4
2001-11-29,47.49,13.43,18.27,5.41,39.26,75.8
2001-11-30,47.25,13.26,19.15,5.383,40.85,77.0
2001-12-03,46.92,13.37,18.85,5.296,39.74,77.0
2001-12-04,47.06,13.3,19.34,5.287,40.27,77.99
2001-12-05,48.36,13.7,20.5,5.405,43.62,77.89
2001-12-06,48.46,14.02,20.23,5.376,44.31,77.59
2001-12-07,48.31,13.77,19.91,5.339,44.75,77.64
2001-12-10,47.64,13.54,19.51,5.228,42.81,77.39
2001-12-11,48.02,13.32,19.98,5.246,43.17,77.59
2001-12-12,47.74,13.4,19.72,5.193,42.49,75.65
2001-12-13,46.77,13.3,19.18,5.136,41.18,75.85
2001-12-14,46.31,13.42,18.68,5.195,39.38,73.56
2001-12-17,47.9,13.97,19.4,5.377,41.3,75.6
2001-12-18,48.07,13.94,19.39,5.204,40.42,75.75
2001-12-19,48.0,13.44,19.02,5.17,40.42,76.6
2001-12-20,47.64,13.16,18.86,5.109,39.88,79.58
2001-12-21,48.19,13.67,19.11,5.165,39.31,82.87
2001-12-27,48.36,13.52,19.23,5.273,40.48,85.35
2001-12-28,48.46,13.56,19.3,5.311,41.19,83.36
2002-01-02,48.36,13.44,19.23,5.258,42.0,82.07
2002-01-03,48.84,13.81,19.7,5.31,43.4,80.78
2002-01-04,49.23,14.05,20.16,5.226,44.4,80.43
2002-01-07,49.09,14.1,19.58,5.158,43.84,79.38
2002-01-08,49.18,14.71,19.54,5.259,42.58,78.74
2002-01-09,50.24,14.67,19.18,5.279,42.88,80.53
2002-01-10,50.0,14.13,18.69,5.179,41.37,78.74
2002-01-11,50.44,14.53,18.23,5.295,40.87,80.08
2002-01-14,49.95,14.25,17.46,5.33,40.56,78.59
2002-01-15,49.81,14.36,17.33,5.368,40.74,80.58
2002-01-16,49.23,13.72,17.22,5.354,40.16,79.73
2002-01-17,51.16,14.03,17.99,5.43,39.65,80.63
2002-01-18,50.1,13.74,17.7,5.403,38.9,80.08
2002-01-21,50.15,13.54,17.68,5.451,38.86,81.52
2002-01-22,51.21,13.65,17.7,5.404,39.53,82.42
2002-01-23,51.69,13.22,18.04,5.399,40.56,81.37
2002-01-24,51.93,13.32,17.85,5.355,42.48,78.79
2002-01-25,51.59,13.24,17.94,5.394,42.37,78.14
2002-01-28,52.65,13.14,17.3,5.433,42.56,78.69
2002-01-29,51.74,12.84,16.68,5.524,41.55,77.79
2002-01-30,50.48,12.77,16.72,5.505,41.27,76.5
2002-01-31,52.07,12.92,17.15,5.537,42.09,77.39
2002-02-01,52.61,13.12,16.65,5.556,42.54,75.6
2002-02-04,51.74,12.88,15.92,5.474,42.27,74.61
2002-02-05,50.24,12.82,15.94,5.453,41.32,75.11
2002-02-06,49.71,12.92,15.3,5.477,39.65,77.44
2002-02-07,49.81,12.92,15.5,5.556,40.19,71.43
2002-02-08,49.76,13.02,15.0,5.6,40.65,70.53
2002-02-11,50.48,13.3,15.97,5.462,42.2,71.28
2002-02-12,50.72,13.37,15.74,5.392,41.99,70.43
2002-02-13,50.68,13.73,15.75,5.444,42.58,70.13
2002-02-14,51.79,13.91,15.82,5.417,44.15,71.82
2002-02-15,51.45,13.87,15.21,5.358,43.32,71.92
2002-02-18,51.21,13.72,15.39,5.374,43.26,72.62
2002-02-19,49.47,13.42,15.24,5.311,41.73,73.12
2002-02-20,49.04,13.39,15.5,5.338,43.12,73.27
2002-02-21,50.53,13.43,15.89,5.305,43.48,72.82
2002-02-22,50.34,13.32,15.19,5.304,43.71,72.12
2002-02-25,51.06,13.58,15.56,5.39,46.41,72.47
2002-02-26,51.98,13.72,15.74,5.417,47.31,73.66
2002-02-27,52.99,14.11,16.3,5.446,48.22,75.21
2002-02-28,54.05,14.48,16.42,5.449,48.67,75.5
2002-03-01,53.14,15.36,16.61,5.488,48.89,73.91
2002-03-04,53.62,16.0,17.03,5.444,52.09,74.61
2002-03-05,54.39,15.6,16.72,5.463,52.63,74.11
2002-03-06,55.31,16.28,17.15,5.429,51.6,74.66
2002-03-07,54.0,16.39,17.34,5.355,53.89,71.62
2002-03-08,52.65,16.45,17.71,5.416,53.94,71.28
2002-03-11,52.89,16.28,17.17,5.388,53.4,70.88
2002-03-12,52.56,15.84,16.76,5.41,52.36,71.23
2002-03-13,52.17,15.79,16.89,5.399,52.09,71.67
2002-03-14,53.09,16.06,16.89,5.399,52.54,72.72
2002-03-15,52.8,16.57,17.01,5.434,54.16,73.27
2002-03-18,54.1,16.87,17.04,5.48,54.93,73.02
2002-03-19,54.77,15.94,16.75,5.499,54.93,72.42
2002-03-20,53.52,15.75,16.6,5.309,53.89,71.48
2002-03-21,53.14,15.88,16.8,5.316,53.49,71.23
2002-03-22,54.0,16.09,17.1,5.297,53.58,71.23
2002-03-25,53.62,16.21,16.94,5.313,53.62,70.58
2002-03-26,53.71,15.8,17.2,5.354,52.72,70.93
2002-03-27,54.53,15.92,17.26,5.326,52.23,70.63
2002-03-28,55.84,16.06,17.27,5.455,52.63,73.22
2002-04-02,55.26,16.0,16.7,5.498,52.23,71.57
2002-04-03,55.64,15.92,16.86,5.591,52.81,71.82
2002-04-04,54.49,15.17,16.86,5.605,51.42,68.64
2002-04-05,54.34,15.42,16.82,5.543,51.01,69.14
2002-04-08,52.89,15.36,16.5,5.458,49.39,68.84
2002-04-09,53.47,15.6,16.26,5.481,49.61,68.64
2002-04-10,54.24,15.81,16.3,5.595,50.47,69.73
2002-04-11,53.23,16.23,15.79,5.548,49.48,68.44
2002-04-12,52.8,15.9,16.15,5.569,50.11,69.14
2002-04-15,53.42,16.05,16.21,5.562,50.78,68.74
2002-04-16,55.69,16.01,17.12,5.672,51.55,70.53
2002-04-17,55.45,15.94,16.9,5.677,51.46,68.79
2002-04-18,56.22,15.91,16.91,5.658,51.19,68.24
2002-04-19,57.86,16.0,17.05,5.686,50.92,68.39
2002-04-22,56.61,16.07,16.7,5.615,50.96,68.04
2002-04-23,56.7,16.35,16.53,5.62,51.82,69.63
2002-04-24,55.88,16.52,16.16,5.671,51.14,70.93
2002-04-25,55.21,16.17,15.6,5.601,51.82,70.33
2002-04-26,55.45,16.5,14.8,5.551,51.6,69.88
2002-04-29,55.06,16.38,15.18,5.572,51.55,68.59
2002-04-30,55.93,16.52,14.74,5.542,52.32,70.68
2002-05-02,56.32,16.4,13.72,5.478,52.9,70.38
2002-05-03,56.03,16.55,12.8,5.446,52.5,70.13
2002-05-06,55.64,16.34,12.8,5.441,52.18,70.98
2002-05-07,55.74,16.36,12.79,5.433,51.55,68.74
2002-05-08,57.67,16.9,13.62,5.421,52.32,68.89
2002-05-10,56.94,16.36,12.34,5.397,52.54,67.2
2002-05-13,58.1,16.58,12.79,5.474,53.44,67.99
2002-05-14,59.07,16.5,13.33,5.601,53.85,68.69
2002-05-15,59.07,17.39,14.08,5.564,53.31,68.79
2002-05-16,58.49,17.87,13.81,5.567,53.8,70.48
2002-05-17,58.63,17.78,13.32,5.519,54.52,69.04
2002-05-20,58.05,17.59,13.28,5.52,53.49,68.24
2002-05-21,58.44,17.47,13.09,5.499,54.7,67.4
2002-05-22,57.86,16.94,12.45,5.432,52.99,65.9
2002-05-23,58.83,17.32,12.19,5.465,52.59,65.16
2002-05-24,58.78,17.52,11.95,5.445,54.79,65.85
2002-05-27,58.83,17.39,12.45,5.478,54.52,66.65
2002-05-28,58.68,17.04,12.56,5.416,53.98,66.35
2002-05-29,58.49,16.89,12.18,5.471,53.89,66.45
2002-05-30,57.52,16.92,11.46,5.451,51.82,65.56
2002-05-31,58.1,17.28,11.85,5.363,51.14,64.61
2002-06-03,57.48,16.78,11.5,5.354,51.42,62.67
2002-06-04,54.97,16.48,11.02,5.245,48.8,59.64
2002-06-05,55.35,16.8,10.78,5.295,48.85,59.09
2002-06-06,55.93,16.83,10.64,5.318,49.21,58.89
2002-06-07,54.92,16.66,10.48,5.255,47.31,58.49
2002-06-10,54.58,16.82,10.21,5.2,47.77,58.39
2002-06-11,55.31,16.91,10.65,5.297,49.07,57.85
2002-06-12,54.05,16.52,10.3,5.245,47.9,55.21
2002-06-13,53.14,16.01,10.21,5.152,45.51,54.36
2002-06-14,51.79,15.26,9.82,5.031,43.84,54.51
2002-06-17,54.2,16.15,10.54,5.236,45.33,57.6
2002-06-18,54.2,16.1,10.4,5.267,46.59,58.59
2002-06-19,52.99,15.79,9.86,5.241,46.32,58.19
2002-06-20,51.88,15.5,9.34,5.193,44.75,57.6
2002-06-21,52.8,14.96,9.05,5.216,43.83,58.59
2002-06-24,50.82,14.85,8.68,4.713,42.57,56.21
2002-06-25,52.46,15.24,9.05,4.817,43.58,59.39
2002-06-26,50.44,14.86,8.59,4.799,43.31,57.3
2002-06-27,51.26,14.88,8.95,4.724,44.16,58.49
2002-06-28,54.0,15.47,9.5,4.854,45.96,61.28
2002-07-01,53.38,15.67,10.16,4.891,45.47,59.69
2002-07-02,48.22,15.5,9.53,4.784,44.51,58.24
2002-07-03,48.7,15.5,9.11,4.767,42.63,57.1
2002-07-04,49.37,16.25,9.6,4.725,41.68,59.59
2002-07-05,51.88,17.34,10.8,4.904,42.66,62.37
2002-07-08,52.75,17.29,10.6,4.806,42.25,62.57
2002-07-09,51.45,17.23,11.32,4.836,41.93,62.77
2002-07-10,49.66,16.8,11.15,4.887,39.52,59.99
2002-07-11,47.23,16.17,11.61,4.673,39.22,56.85
2002-07-12,45.81,16.07,12.14,4.588,37.93,55.81
2002-07-15,42.98,15.21,10.3,4.314,35.88,53.67
2002-07-16,43.68,15.03,10.93,4.237,37.18,53.72
2002-07-17,45.57,15.84,12.0,4.235,39.11,56.7
2002-07-18,45.09,15.92,12.6,4.328,41.74,59.09
2002-07-19,42.12,15.21,11.85,4.188,40.51,57.55
2002-07-22,39.41,14.21,11.66,4.025,38.14,54.71
2002-07-23,37.85,13.91,10.48,3.908,36.91,51.98
2002-07-24,37.94,14.02,12.0,3.774,37.49,52.23
2002-07-25,41.18,14.16,11.99,3.826,38.52,52.33
2002-07-26,41.65,14.39,11.9,3.966,38.3,53.97
2002-07-29,45.11,15.47,12.48,4.177,41.24,58.99
2002-07-30,44.17,15.67,12.24,4.187,40.69,59.34
2002-07-31,45.21,15.95,11.62,4.074,40.65,59.89
2002-08-01,44.13,15.21,11.05,3.964,38.17,57.6
2002-08-02,43.78,15.31,10.8,4.02,38.25,58.44
2002-08-05,42.43,14.41,10.25,4.066,35.64,58.69
2002-08-06,44.87,15.38,11.25,4.22,37.45,61.88
2002-08-07,45.08,15.29,10.5,4.237,38.06,64.06
2002-08-08,47.64,15.95,11.37,4.409,37.85,63.27
2002-08-09,47.45,16.5,11.55,4.555,39.21,64.91
2002-08-12,46.73,15.41,11.16,4.512,38.06,63.32
2002-08-13,47.13,14.76,10.85,4.581,38.51,65.01
2002-08-14,44.52,14.44,10.42,4.493,37.25,62.92
2002-08-16,46.3,14.47,11.0,4.588,38.62,64.66
2002-08-19,48.7,14.86,11.53,4.713,39.64,65.01
2002-08-20,47.49,14.73,11.86,4.609,38.56,61.98
2002-08-21,48.7,14.81,11.74,4.579,39.97,62.27
2002-08-22,50.39,15.1,11.7,4.409,41.89,64.06
2002-08-23,48.75,14.74,11.25,4.447,41.14,62.87
2002-08-26,47.98,14.57,11.18,4.466,40.33,61.33
2002-08-27,50.19,14.82,11.45,4.512,41.01,62.87
2002-08-28,47.84,14.22,11.24,4.368,39.59,60.68
2002-08-29,45.58,13.73,11.32,4.247,38.35,59.24
2002-08-30,45.86,13.55,11.44,4.349,38.28,60.83
2002-09-02,45.16,13.23,10.9,4.261,37.67,54.91
2002-09-03,42.91,12.92,10.12,4.248,36.11,53.27
2002-09-04,42.12,12.88,10.03,4.415,36.82,55.61
2002-09-05,41.15,12.67,9.65,4.453,35.6,56.4
2002-09-06,42.43,12.86,10.7,4.517,36.86,57.65
2002-09-09,41.9,13.08,10.3,4.511,36.37,56.7
2002-09-10,43.36,12.97,10.52,4.69,37.99,58.99
2002-09-11,44.38,13.36,10.89,4.675,39.43,61.88
2002-09-12,41.81,12.93,10.53,4.544,39.2,59.14
2002-09-13,40.78,12.72,10.47,4.48,37.65,56.8
2002-09-16,40.6,12.57,10.3,4.49,37.11,57.6
2002-09-17,40.84,12.24,10.18,4.551,37.46,58.0
2002-09-18,38.63,11.32,9.97,4.44,36.37,56.3
2002-09-19,37.36,10.85,9.4,4.413,34.79,55.21
2002-09-20,36.65,11.28,9.61,4.209,34.73,55.01
2002-09-23,34.38,11.28,9.12,4.043,34.34,53.27
2002-09-24,32.63,11.84,9.15,4.104,32.96,52.62
2002-09-25,33.73,11.43,9.75,4.159,32.53,54.66
2002-09-26,36.5,11.79,9.62,4.182,34.45,59.04
2002-09-27,35.58,11.43,9.35,4.236,34.61,58.69
2002-09-30,31.8,10.68,8.42,4.105,33.26,56.75
2002-10-01,32.38,10.54,8.96,4.057,32.22,59.14
2002-10-02,33.27,10.43,9.47,4.172,33.04,61.08
2002-10-03,31.21,10.24,9.22,4.343,32.24,59.74
2002-10-04,27.97,9.53,9.07,4.245,31.32,58.44
2002-10-07,28.44,9.05,8.74,4.239,30.87,57.0
2002-10-08,29.03,9.28,8.81,4.161,30.23,56.95
2002-10-09,28.64,9.15,8.89,4.099,29.27,57.9
2002-10-10,30.75,9.22,9.7,4.021,30.32,59.04
2002-10-11,32.77,10.09,10.49,4.05,33.44,59.09
2002-10-14,32.42,9.64,9.93,4.133,33.28,60.48
2002-10-15,36.82,10.7,10.4,4.295,37.19,63.07
2002-10-16,37.32,11.59,10.26,4.231,36.94,62.42
2002-10-17,38.81,12.81,10.52,4.279,39.11,62.47
2002-10-18,38.57,11.93,10.39,4.265,38.18,61.18
2002-10-21,38.62,11.91,10.93,4.211,39.32,61.43
2002-10-22,37.66,11.53,10.34,4.183,39.43,61.88
2002-10-23,35.04,11.21,10.4,4.067,38.11,59.29
2002-10-24,36.17,11.03,10.86,4.246,38.9,60.68
2002-10-25,36.47,10.99,11.15,4.179,38.78,60.78
2002-10-28,37.96,11.32,11.64,4.157,39.61,60.43
2002-10-29,35.54,10.53,11.02,4.071,37.84,58.49
2002-10-30,37.11,10.73,11.64,4.134,39.92,60.28
2002-10-31,38.82,11.09,11.53,4.163,40.85,61.43
2002-11-01,38.0,10.9,11.44,4.103,41.27,60.83
2002-11-04,40.12,12.36,12.0,4.222,42.41,62.02
2002-11-05,40.44,12.73,12.4,4.18,41.64,61.88
2002-11-06,41.08,12.22,11.9,4.216,41.13,60.38
2002-11-07,39.88,11.93,11.15,4.107,38.8,58.64
2002-11-08,38.09,11.53,11.0,4.073,38.03,56.9
2002-11-11,37.75,10.95,10.72,4.202,37.83,56.75
2002-11-12,38.09,11.28,11.46,4.204,37.63,56.55
2002-11-13,38.09,10.92,11.23,4.181,37.18,55.86
2002-11-14,40.21,10.72,11.69,4.186,39.21,58.1
2002-11-15,41.16,10.58,11.58,4.195,39.74,59.29
2002-11-18,42.05,11.44,11.95,4.261,39.78,60.63
2002-11-19,41.18,11.37,12.05,4.193,39.11,59.64
2002-11-20,41.27,11.38,12.19,4.144,39.37,58.69
2002-11-21,43.17,11.56,12.1,4.19,41.65,59.69
2002-11-22,43.96,12.13,12.08,4.184,41.72,59.69
2002-11-25,40.64,12.38,12.03,4.162,41.86,59.59
2002-11-26,39.2,12.52,11.3,4.183,40.36,58.44
2002-11-27,39.73,12.46,11.98,4.261,42.0,59.64
2002-11-28,39.86,12.82,12.3,4.282,43.03,59.74
2002-11-29,39.54,12.71,12.23,4.287,42.72,59.09
2002-12-02,38.24,13.12,12.55,4.276,42.09,57.7
2002-12-03,38.09,12.74,12.18,4.189,40.9,55.61
2002-12-04,36.97,12.2,12.3,4.198,40.54,56.26
2002-12-05,36.06,11.38,12.6,4.114,38.94,56.11
2002-12-06,35.54,11.57,12.43,4.077,38.98,56.21
2002-12-09,34.44,11.58,12.04,4.088,37.85,54.81
2002-12-10,35.23,11.32,12.72,4.096,37.97,56.3
2002-12-11,36.84,11.18,12.84,4.189,39.1,56.9
2002-12-12,36.65,11.13,12.52,4.166,38.44,56.45
2002-12-13,36.38,10.73,12.58,4.069,37.18,55.71
2002-12-16,39.09,11.19,13.26,4.171,37.61,57.4
2002-12-17,39.54,10.97,12.93,4.133,36.88,57.2
2002-12-18,38.09,10.48,12.42,4.103,35.86,56.7
2002-12-19,37.48,10.11,12.44,4.076,35.64,56.45
2002-12-20,37.51,10.34,13.01,4.191,35.94,58.24
2002-12-23,36.93,10.31,12.75,4.232,36.42,58.15
2002-12-27,36.39,9.86,12.01,4.137,34.9,56.6
2002-12-30,36.57,9.63,12.25,4.169,35.52,56.95
2003-01-02,39.17,10.94,13.01,4.278,37.08,58.94
2003-01-03,38.96,11.41,13.1,4.277,36.97,57.8
2003-01-06,39.52,11.18,13.87,4.351,36.68,58.24
2003-01-07,39.36,10.88,13.64,4.288,35.75,56.8
2003-01-08,39.06,10.7,13.18,4.308,34.47,55.51
2003-01-09,39.14,10.63,13.57,4.396,33.94,56.6
2003-01-10,39.12,10.71,13.36,4.45,34.58,56.3
2003-01-13,39.66,10.65,13.79,4.514,34.29,55.91
2003-01-14,39.86,10.57,14.26,4.579,35.0,55.61
2003-01-15,39.05,9.99,13.9,4.598,34.45,54.27
2003-01-16,38.71,10.18,13.97,4.595,34.53,53.12
2003-01-17,36.96,9.99,13.14,4.514,33.64,52.08
2003-01-20,36.26,9.94,12.86,4.513,33.53,49.84
2003-01-21,35.41,9.72,13.09,4.42,33.05,50.68
2003-01-22,34.52,9.47,12.9,4.424,32.21,49.24
2003-01-23,35.32,9.5,12.7,4.393,33.08,49.11
2003-01-24,34.34,9.24,12.38,4.342,34.13,47.23
2003-01-27,33.51,9.0,12.16,4.325,32.64,45.75
2003-01-28,33.27,9.34,12.15,4.27,32.28,44.99
2003-01-29,32.97,9.44,12.0,4.251,32.83,47.91
2003-01-30,35.36,9.82,11.54,4.301,34.88,49.47
2003-01-31,35.46,9.64,11.74,4.44,35.49,48.4
2003-02-03,35.73,9.64,11.71,4.4,35.82,48.25
2003-02-04,35.29,9.24,11.13,4.349,34.87,46.31
2003-02-05,36.67,9.2,11.98,4.34,35.63,46.26
2003-02-06,36.73,9.24,11.68,4.309,34.79,46.15
2003-02-07,36.6,9.27,11.54,4.299,35.37,44.28
2003-02-10,36.78,8.94,11.68,4.366,34.25,42.92
2003-02-11,38.09,8.94,12.1,4.416,35.05,43.54
2003-02-12,36.18,8.7,12.27,4.372,34.35,42.58
2003-02-13,36.32,8.7,12.2,4.34,33.95,41.53
2003-02-14,37.75,8.68,13.0,4.424,35.28,42.49
2003-02-17,38.33,8.97,12.9,4.428,35.78,44.57
2003-02-18,38.67,9.01,12.93,4.526,36.21,48.64
2003-02-19,37.5,8.86,11.66,4.482,35.41,47.24
2003-02-20,36.86,8.59,11.25,4.45,35.06,47.15
2003-02-21,37.31,8.32,11.51,4.476,35.25,49.0
2003-02-24,36.49,8.06,10.87,4.472,34.52,48.74
2003-02-25,35.37,7.85,10.19,4.389,33.26,47.72
2003-02-26,35.4,7.57,10.27,4.387,33.08,47.85
2003-02-27,35.97,7.85,10.56,4.477,33.94,48.57
2003-02-28,37.03,8.02,10.67,4.577,34.54,49.36
2003-03-03,37.38,8.05,10.2,4.435,35.58,49.31
2003-03-04,35.77,7.69,9.95,4.481,34.95,47.66
2003-03-05,35.45,7.51,10.25,4.465,34.32,46.73
2003-03-06,34.58,7.2,9.94,4.396,34.43,47.05
2003-03-07,33.9,6.96,10.12,4.35,33.75,46.96
2003-03-10,33.22,6.46,9.15,4.318,33.89,44.78
2003-03-11,32.77,6.78,9.5,4.306,33.53,43.67
2003-03-12,31.63,6.58,9.13,4.215,32.31,42.47
2003-03-13,33.21,7.39,10.02,4.267,34.18,45.17
2003-03-14,36.97,7.94,10.43,4.278,36.6,47.36
2003-03-17,38.16,8.3,11.0,4.447,37.91,49.04
2003-03-18,37.78,8.41,10.59,4.44,37.36,47.84
2003-03-19,38.32,8.34,10.8,4.403,38.07,48.98
2003-03-20,37.56,8.27,10.73,4.305,36.68,49.52
2003-03-21,39.98,8.54,10.75,4.336,37.4,52.23
2003-03-24,37.23,8.04,10.07,4.259,35.87,48.5
2003-03-25,38.0,8.33,10.51,4.384,36.05,50.44
2003-03-26,37.61,8.21,10.37,4.411,36.41,49.05
2003-03-27,36.11,7.76,10.53,4.45,35.19,47.97
2003-03-28,36.65,7.35,10.46,4.462,34.26,48.87
2003-03-31,35.39,6.86,10.11,4.394,32.59,45.87
2003-04-01,35.65,7.11,10.33,4.393,31.36,47.25
2003-04-02,37.07,7.44,10.89,4.486,31.59,50.09
2003-04-03,38.1,7.75,10.73,4.513,33.12,50.58
2003-04-04,39.06,7.56,11.35,4.524,33.17,52.72
2003-04-07,40.64,8.26,12.09,4.566,35.15,54.02
2003-04-08,40.12,7.89,11.8,4.545,34.34,54.27
2003-04-09,38.97,7.84,11.72,4.549,35.65,53.47
2003-04-10,37.73,7.42,11.48,4.451,35.02,51.98
2003-04-11,38.25,7.25,11.32,4.469,35.47,52.47
2003-04-14,39.11,7.39,11.62,4.522,35.51,53.27
2003-04-15,39.83,7.47,11.87,4.48,35.82,54.51
2003-04-16,39.4,7.4,11.81,4.471,36.29,52.87
2003-04-17,39.14,7.5,12.15,4.517,36.41,53.72
2003-04-22,39.71,7.51,12.62,4.511,35.63,52.82
2003-04-23,40.41,7.73,12.75,4.521,35.51,53.62
2003-04-24,39.74,7.89,12.24,4.53,34.07,51.83
2003-04-25,39.19,7.67,12.21,4.456,33.7,51.43
2003-04-28,40.39,7.92,12.46,4.547,34.47,52.38
2003-04-29,40.45,8.17,12.12,4.506,34.79,52.13
2003-04-30,40.56,8.28,11.98,4.505,35.24,53.17
2003-05-02,40.18,8.45,12.03,4.502,35.06,53.22
2003-05-05,40.3,8.63,12.0,4.568,35.1,54.41
2003-05-06,41.46,8.87,12.14,4.686,35.69,55.11
2003-05-07,41.56,8.56,11.52,4.741,35.46,54.32
2003-05-08,40.25,8.26,11.17,4.699,34.75,53.12
2003-05-09,40.07,8.43,11.57,4.775,35.49,53.57
2003-05-12,40.37,8.19,11.5,4.806,35.45,53.37
2003-05-13,41.1,8.27,11.75,4.715,35.87,53.27
2003-05-14,41.27,8.25,11.74,4.733,36.06,53.32
2003-05-15,41.76,8.09,12.4,4.741,38.26,53.52
2003-05-16,41.69,8.24,12.3,4.793,38.75,53.82
2003-05-19,39.54,7.79,11.59,4.767,37.76,51.53
2003-05-20,39.3,7.98,11.9,4.818,37.63,50.78
2003-05-21,39.48,8.18,12.16,4.841,38.05,50.68
2003-05-22,39.58,8.34,12.19,4.899,38.08,51.13
2003-05-23,40.07,8.17,12.12,4.894,38.21,51.13
2003-05-26,39.71,8.15,12.27,4.898,37.94,50.88
2003-05-27,39.65,8.47,12.37,4.965,38.06,51.13
2003-05-28,40.19,8.71,12.59,5.017,38.37,52.57
2003-05-29,40.55,8.99,12.46,4.999,38.86,53.37
2003-05-30,40.6,9.41,12.73,4.982,39.31,54.07
2003-06-02,41.27,9.48,12.93,5.048,40.08,54.76
2003-06-03,41.66,9.37,12.76,5.034,40.01,54.86
2003-06-04,42.06,9.74,12.84,5.062,39.93,55.71
2003-06-05,42.34,10.06,12.53,5.019,39.59,53.42
2003-06-06,43.38,10.18,12.67,5.048,40.31,52.82
